19,60 | 17,3412778649075
19,80 | 16,3320622448322
20,00 | 15,1786563464401
20,20 | 13,9225448880286
20,40 | 12,6091061733377
20,60 | 11,2858048812755
20,80 | 10,0003017580797
21,00 | 8,79855557173887
21,20 | 7,72299299694816
21,40 | 6,81081939066206
21,60 | 6,09253780141698
21,80 | 5,59073525393967
22,00 | 5,31918469510648
22,20 | 5,28229840286615
22,40 | 5,47495464799064
22,60 | 5,8827045180767
22,80 | 6,4823506573233
23,00 | 7,24287484847349
23,20 | 8,12667745604513
23,40 | 9,09107931702239
23,60 | 10,0900262022008
23,80 | 11,0759278955
24,00 | 12,0015585717379
24,20 | 12,8219427095599
24,40 | 13,4961513528581
24,60 | 13,9889371081146
24,80 | 14,2721426941689
25,00 | 14,3258268886363
25,20 | 14,139062981684
25,40 | 13,7103779039509
25,60 | 13,0478145205575
25,80 | 12,1686146063164
26,00 | 11,0985351394727
26,20 | 9,87082516971676
26,40 | 8,52490404802833
26,60 | 7,10479371164912
26,80 | 5,6573675225121
27,00 | 4,23048547087105
27,20 | 2,87109008611857
27,40 | 1,62333896324441
27,60 | 0,526848353620427
27,80 | -0,384882159000974
28,00 | -1,08580109569853
28,20 | -1,55833955423797
28,40 | -1,79410747609101
28,60 | -1,79422395230838
28,80 | -1,5692684016657
29,00 | -1,13885456913843
29,20 | -0,530844329735535
29,40 | 0,219767357444721
29,60 | 1,0722518898614
29,80 | 1,98177506387697
30,00 | 2,90118881216331
30,20 | 3,78291520351606
30,40 | 4,58084759420781
30,60 | 5,25219313622745
30,80 | 5,75918318566405
31,00 | 6,07058342089318
31,20 | 6,16294346515892
31,40 | 6,02153619327882
31,60 | 5,64094927351217
31,80 | 5,02530535991699
32,00 | 4,18810215505333
32,20 | 3,1516787174604
32,40 | 1,94632928877691
32,60 | 0,609099967655098
32,80 | -0,817683798481911
33,00 | -2,28810020134331
33,20 | -3,75445744567549
33,40 | -5,1691906991577
33,60 | -6,48675399463098
33,80 | -7,66543166223162
34,00 | -8,66899707708301
34,20 | -9,46815259523956
34,40 | -10,0416932739027
34,60 | -10,3773479837699
34,80 | -10,4722643827264
35,00 | -10,3331184182038
35,20 | -9,97584399437674
35,40 | -9,4249935831869
35,60 | -8,71275527127648
35,80 | -7,87766543171813
36,00 | -6,96306834389249
36,20 | -6,01538417323109
36,40 | -5,08225436261432
36,60 | -4,2106383744103
36,80 | -3,44493766162099
37,00 | -2,82522166104688
37,20 | -2,38562653406918
37,40 | -2,15299049372815
37,60 | -2,14578012480916
37,80 | -2,37335050265665
38,00 | -2,8355686089143
38,20 | -3,5228150588686
38,40 | -4,41636407296208
38,60 | -5,48912654562014
38,80 | -6,70672658897003
39,00 | -8,02886863441611
39,20 | -9,41094059138861
39,40 | -10,8057891517049
39,60 | -12,1655964650557
39,80 | -13,4437833697595
40,00 | -14,5968633042247
40,20 | -15,5861729907442
40,40 | -16,3794108959134
40,60 | -16,9519221352798
40,80 | -17,2876785982737
41,00 | -17,3799152200447
41,20 | -17,2313970351431
41,40 | -16,8543063675167
41,60 | -16,269754655233
41,80 | -15,5069383729364
42,00 | -14,6019727037201
42,20 | -13,5964494591786
42,40 | -12,5357767397291
42,60 | -11,4673665285871
42,80 | -10,438742475158
43,00 | -9,4956433053683
43,20 | -8,68019747076997
43,40 | -8,02924180815652
43,60 | -7,57285124014898
43,80 | -7,33313813364313
44,00 | -7,32336918256712
44,20 | -7,54743502267396
44,40 | -7,99969372374697
44,60 | -8,66519439925009
44,80 | -9,52027201933869
45,00 | -10,5334897144055
45,20 | -11,6668910029518
45,40 | -12,8775120218345
45,60 | -14,1190934714307
45,80 | -15,3439240262255
46,00 | -16,5047417201778
46,20 | -17,5566175049192
46,40 | -18,4587458895119
46,60 | -19,1760712748281
46,80 | -19,6806851459093
47,00 | -19,9529384208031
47,20 | -19,982224610148
47,40 | -19,7674025654813
47,60 | -19,3168419626677
47,80 | -18,6480897071723
48,00 | -17,7871705605163
48,20 | -16,767549869665
48,40 | -15,6287997519515
48,60 | -14,4150219103985
48,80 | -13,1730899566403
49,00 | -11,9507813142779
49,20 | -10,7948731775401
49,40 | -9,74927843309589
49,60 | -8,85329585961803
49,80 | -8,14004436377387
50,00 | -7,63514367433092
50,20 | -7,35569409052422
50,40 | -7,30959595844766
50,60 | -7,49523600531385
50,80 | -7,90155303592707
51,00 | -8,5084803717062
